YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,TOTAL NUMBER OF VOTE CASTED
1999,Gujarat,Patan,13,Rashtrapal Pravinchandra Somabhai,M,Indian National Congress,Hand,1003829,17127,51.52%,SC,479027
1999,Gujarat,Banaskantha,14,Chaudhary Haribhai Parthibhai,M,Bharatiya Janata Party,Lotus,1106766,25976,51.97%,GEN,593248
1999,Gujarat,Sabarkantha,15,Nisha Amarsinh Chaudhary,F,Indian National Congress,Hand,1119855,14376,50.60%,GEN,661161
1999,Gujarat,Kapadvanj,16,Vaghela Shankarsinh Laxmansinh,M,Indian National Congress,Hand,1124201,165381,62.17%,GEN,664576
1999,Gujarat,Dohad,17,Katara Babubhai Khimabhai,M,Bharatiya Janata Party,Lotus,1028979,12431,50.12%,ST,463502
1999,Gujarat,Godhra,18,Solanki Bhupendrasinh Prabhatsinh,M,Bharatiya Janata Party,Lotus,1020262,95022,59.32%,GEN,473144
1999,Gujarat,Kaira,19,Dinsha Patel,M,Indian National Congress,Hand,1054781,33717,53.17%,GEN,485304
1999,Gujarat,Anand,20,Patel Dipakbhai Chimanbhai (Sathi),M,Bharatiya Janata Party,Lotus,1047272,3661,49.94%,GEN,548033
1999,Gujarat,Chhota Udaipur,21,Ramsinh Rathawa,M,Bharatiya Janata Party,Lotus,962525,1198,48.79%,ST,510280
1999,Gujarat,Baroda,22,Jayaben Thakkar,F,Bharatiya Janata Party,Lotus,1438964,92649,55.17%,GEN,585026
1999,Gujarat,Broach,23,Mansukhbhai Vasava,M,Bharatiya Janata Party,Lotus,1096772,47140,49.94%,GEN,581035
1999,Gujarat,Surat,24,Kashiram Rana,M,Bharatiya Janata Party,Lotus,1950958,249197,68.82%,GEN,615730
1999,Gujarat,Mandvi,25,Patel Mansinhbhai Kalyanji,M,Bharatiya Janata Party,Lotus,1063704,56831,53.31%,ST,600610
1999,Gujarat,Bulsar,26,Manibhai Ramjibhai Chaudhari,M,Bharatiya Janata Party,Lotus,1151087,26786,51.57%,ST,582106
2004,Gujarat,Kutch,1,Gadhavi Pushpadan Shambhudan,M,BJP,Lotus,1006563,28990,48.16%,GEN,459043
2004,Gujarat,Surendranagar,2,Koli Patel Somabhai Gandabhai,M,BJP,Lotus,1109656,33944,48.26%,GEN,455554
2004,Gujarat,Jamnagar,3,Ahir Vikrambhai Arjanbhai Madam,M,INC,Hand,1072175,5593,47.17%,GEN,433441
2004,Gujarat,Rajkot,4,Dr. Kathiria Vallabhbhai Ramjibhai,M,BJP,Lotus,1650135,143970,59.52%,GEN,538626
2004,Gujarat,Porbandar,5,Patel Harilal Madhavjibhai (Haribhai Patel),M,BJP,Lotus,995027,5703,46.71%,GEN,490480
2004,Gujarat,Junagadh,6,Barad Jasubhai Dhanabhai,M,INC,Hand,1239398,40921,50.05%,GEN,658706
2004,Gujarat,Amreli,7,Virjibhai Thummar,M,INC,Hand,1025515,2030,46.39%,GEN,475646
2004,Gujarat,Bhavnagar,8,Rana Rajendrasinh Ghanashyamsinh (Rajubhai Rana),M,BJP,Lotus,1236416,80426,55.60%,GEN,444831
2004,Gujarat,Dhandhuka,9,Varma Ratilal Kalidas,M,BJP,Lotus,1156178,22794,48.27%,SC,516553
2004,Gujarat,Ahmedabad,10,Harin Pathak,M,BJP,Lotus,1382793,77605,55.03%,GEN,548559
2004,Gujarat,Gandhinagar,11,L. K. Advani,M,BJP,Lotus,2126829,217138,61.04%,GEN,845576
2004,Gujarat,Mehsana,12,Jivabhai Ambalal Patel,M,INC,Hand,1236066,14511,48.84%,GEN,695407
2004,Gujarat,Patan,13,Kanodia Maheshkumar Mithabhai,M,BJP,Lotus,1132998,23624,50.91%,SC,538157
2004,Gujarat,Banaskantha,14,Chavda Harisinhaji Pratapsinhaji,M,INC,Hand,1311847,6928,46.88%,GEN,642355
2004,Gujarat,Sabarkantha,15,Madhusudan Mistry,M,INC,Hand,1272262,39928,48.36%,GEN,654471
2004,Gujarat,Kapadvanj,16,Vaghela Shankersinh Laxmansinh,M,INC,Hand,1265350,79435,53.81%,GEN,595314
2004,Gujarat,Dohad,17,Katara Babubhai Khimabhai,M,BJP,Lotus,1212453,361,44.06%,ST,517845
2004,Gujarat,Godhra,18,Solanki Bhupendrasinh Prabhatsinh,M,BJP,Lotus,1143516,53719,55.00%,GEN,537381
2004,Gujarat,Kaira,19,Dinsha Patel,M,INC,Hand,1146245,56749,54.12%,GEN,450929
2004,Gujarat,Anand,20,Solanki Bharatsinh Madhavsinh,M,INC,Hand,1145550,61085,52.05%,GEN,591240
2004,Gujarat,Chhota Udaipur,21,Naranbhai Rathwa,M,INC,Hand,1065416,36239,44.36%,ST,556516
2004,Gujarat,Baroda,22,Jayaben Thakkar,F,BJP,Lotus,1656867,6603,48.45%,GEN,652409
2004,Gujarat,Broach,23,Vasava Mansukhbhai Dhanjibhai,M,BJP,Lotus,1239670,72202,44.01%,GEN,680795
2004,Gujarat,Surat,24,Kashiram Rana,M,BJP,Lotus,2377198,150563,56.69%,GEN,896276
2004,Gujarat,Mandvi,25,Chaudhary Tusharbhai Amarsinhbhai,M,INC,Hand,1149161,173382,59.95%,ST,644812
2004,Gujarat,Bulsar,26,Kishanbhai Vestabhai Patel,M,INC,Hand,1319778,44486,46.63%,ST,689982
2009,Gujarat,Kachchh,1,Jat Poonamben Veljibhai,F,Bharatiya Janata Party,Lotus,1325616,71343,50.58%,,564008
2009,Gujarat,Banaskantha,2,Gadhvi Mukeshkumar Bheiravdanji,M,Indian National Congress,Hand,1296871,10301,44.78%,,646231
2009,Gujarat,Patan,3,Jagdish Thakor,M,Indian National Congress,Hand,1417623,18504,44.82%,,633187
2009,Gujarat,Mahesana,4,Patel Jayshreeben Kanubhai,F,Bharatiya Janata Party,Lotus,1393970,21865,48.31%,,692672
2009,Gujarat,Sabarkantha,5,Chauhan Mahendrasinh,M,Bharatiya Janata Party,Lotus,1452240,17160,47.02%,,717614
2009,Gujarat,Gandhinagar,6,L.K.Advani,M,Bharatiya Janata Party,Lotus,1555709,121747,54.89%,,790737
2009,Gujarat,Ahmedabad East,7,Harin Pathak,M,Bharatiya Janata Party,Lotus,1411763,86056,53.37%,,597387
2009,Gujarat,Ahmedabad West,8,Dr. Solanki Kiritbhai Premajibhai,M,Bharatiya Janata Party,Lotus,1431080,91127,54.61%,,690073
2009,Gujarat,Surendranagar,9,Koli Patel Somabhai Gandalal,M,Indian National Congress,Hand,1475820,4831,42.25%,,586317
2009,Gujarat,Rajkot,10,Kuvarjibhai Mohanbhai Bavalia,M,Indian National Congress,Hand,1455072,24735,47.34%,,649606
2009,Gujarat,Porbandar,11,Radadiya Vitthalbhai Hansrajbhai,M,Indian National Congress,Hand,1385818,39503,49.87%,,660653
2009,Gujarat,Jamnagar,12,Ahir Vikrambhai Arjanbhai Madam,M,Indian National Congress,Hand,1298599,26418,47.33%,,594586
2009,Gujarat,Junagadh,13,Solanki Dinubhai Boghabhai,M,Bharatiya Janata Party,Lotus,1313064,13759,46.75%,,760020
2009,Gujarat,Amreli,14,Kachhadia Naranbhai,M,Bharatiya Janata Party,Lotus,1312733,37317,47.21%,,524621
2009,Gujarat,Bhavnagar,15,Rajendrasinh Ghanshyamsinh Rana (Rajubhai Rana),M,Bharatiya Janata Party,Lotus,1381619,5912,34.23%,,623243
2009,Gujarat,Anand,16,Solanki Bharatbhai Madhavsinh,M,Indian National Congress,Hand,1397162,67318,51.57%,,676083
2009,Gujarat,Kheda,17,Dinsha Patel,M,Indian National Congress,Hand,1448573,846,47.12%,,602663
2009,Gujarat,Panchmahal,18,Chauhan Prabhatsinh Pratapsinh,M,Bharatiya Janata Party,Lotus,1423385,2081,46.50%,,606657
2009,Gujarat,Dahod,19,Dr. Prabha Kishor Taviad,F,Indian National Congress,Hand,1194821,58536,46.89%,,534423
2009,Gujarat,Vadodara,20,Balkrishna Khanderao Shukla (Balu Shukla),M,Bharatiya Janata Party,Lotus,1524060,136028,57.40%,,747129
2009,Gujarat,Chhota Udaipur,21,Rathwa Ramsingbhai Patalbhai,M,Bharatiya Janata Party,Lotus,1412309,26998,46.20%,,765217
2009,Gujarat,Bharuch,22,Mansukhbhai Dhanjibhai Vasava,M,Bharatiya Janata Party,Lotus,1311539,27232,41.50%,,749420
2009,Gujarat,Bardoli,23,Chaudhari Tusharbhai Amrasinhbhai,M,Indian National Congress,Hand,1440215,58985,47.86%,,832542
2009,Gujarat,Surat,24,Shrimati Darshana Vikram Jardosh,F,Bharatiya Janata Party,Lotus,1420969,74798,52.45%,,695796
2009,Gujarat,Navsari,25,C. R. Patil,M,Bharatiya Janata Party,Lotus,1623415,132643,55.89%,,757551
2009,Gujarat,Valsad,26,Kishanbhai Vestabhai Patel,M,Indian National Congress,Hand,1380245,7169,46.20%,,774429
2014,Gujarat,Kachchh,1,Chavda Vinod Lakhamashi,M,BJP,Lotus,1533782,254482,59.48%,SC,946240
2014,Gujarat,Banaskantha,2,Chaudhary Haribhai Parthibhai,M,BJP,Lotus,1515711,202334,57.28%,GEN,886634
2014,Gujarat,Patan,3,Liladharbhai Khodaji Vaghela,M,BJP,Lotus,1628641,138719,54.25%,GEN,955799
2014,Gujarat,Mahesana,4,Patel Jayshreeben Kanubhai,F,BJP,Lotus,1498219,208891,57.78%,GEN,1004258
2014,Gujarat,Sabarkantha,5,Rathod Dipsinh Shankarsinh,M,BJP,Lotus,1615840,84455,50.48%,GEN,1094002
2014,Gujarat,Gandhinagar,6,L.K.Advani,M,BJP,Lotus,1733972,483121,68.12%,GEN,1135495
2014,Gujarat,Ahmedabad East,7,Paresh Rawal,M,BJP,Lotus,1601832,326633,64.29%,GEN,985525
2014,Gujarat,Ahmedabad West,8,Dr. Kirit P Solanki,M,BJP,Lotus,1534400,320311,63.97%,SC,964609
2014,Gujarat,Surendranagar,9,Fatepara Devajibhai Govindbhai,M,BJP,Lotus,1656657,202907,56.00%,GEN,944677
2014,Gujarat,Rajkot,10,Kundariya Mohanbhai Kalyanjibhai,M,BJP,Lotus,1655717,246428,58.80%,GEN,1057069
2014,Gujarat,Porbandar,11,Radadiya Vithalbhai Hansrajbhai,M,BJP,Lotus,1539223,267971,62.81%,GEN,809433
2014,Gujarat,Jamnagar,12,Poonamben Hematbhai Maadam,F,BJP,Lotus,1470952,175289,56.81%,GEN,852643
2014,Gujarat,Junagadh,13,Chudasama Rajeshbhai Naranbhai,M,BJP,Lotus,1485543,135832,54.51%,GEN,941378
2014,Gujarat,Amreli,14,Kachhadiya Naranbhai Bhikhabhai,M,BJP,Lotus,1486286,156232,53.99%,GEN,808816
2014,Gujarat,Bhavnagar,15,Dr. Bharatiben Dhirubhai Shiyal,F,BJP,Lotus,1594531,295488,59.90%,GEN,917402
2014,Gujarat,Anand,16,Dilip Patel,M,BJP,Lotus,1496859,63426,50.55%,GEN,970894
2014,Gujarat,Kheda,17,Chauhan Devusinh Jesingbhai (Chauhan Devusinh),M,BJP,Lotus,1599476,232901,59.44%,GEN,955906
2014,Gujarat,Panchmahal,18,Chauhan Prabhatsinh Pratapsinh,M,BJP,Lotus,1576667,170596,54.45%,GEN,933461
2014,Gujarat,Dahod,19,Jasvantsinh Sumanbhai Bhabhor,M,BJP,Lotus,1411765,230354,56.77%,ST,900381
2014,Gujarat,Vadodara,20,Narendra Modi,M,BJP,Lotus,1638321,570128,72.79%,GEN,1161577
2014,Gujarat,Chhota Udaipur,21,Ramsinh Rathwa,M,BJP,Lotus,1536305,179729,55.24%,ST,1100542
2014,Gujarat,Bharuch,22,Vasava Mansukhbhai Dhanjibhai,M,BJP,Lotus,1417548,153273,51.77%,GEN,1060211
2014,Gujarat,Bardoli,23,Vasava Parbhubhai Nagarbhai,M,BJP,Lotus,1614106,123884,51.63%,ST,1206179
2014,Gujarat,Surat,24,Darshana Vikram Jardosh,F,BJP,Lotus,1484068,533190,75.79%,GEN,947922
2014,Gujarat,Navsari,25,C. R. Patil,M,BJP,Lotus,1764622,558116,70.72%,GEN,1160747
2014,Gujarat,Valsad,26,Dr. K.C.Patel,M,BJP,Lotus,1512061,208004,55.05%,ST,1122203
