YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,TOTAL NUMBER OF VOTE CASTED
1996,Gujarat,Amreli,7,Dileep Sanghani,M,Bharatiya Janata Party,Lotus,805749,108369,62.90%,GEN,355389
1996,Gujarat,Bhavnagar,8,Rajendrasinh Ghanshyamsinh Rana,M,Bharatiya Janata Party,Lotus,949885,7771,34.72%,GEN,429639
1996,Gujarat,Dhandhuka,9,Varma Ratilal Kalidas,M,Bharatiya Janata Party,Lotus,976470,30229,51.38%,SC,311991
1996,Gujarat,Ahmedabad,10,Harin Pathak,M,Bharatiya Janata Party,Lotus,1279854,98517,61.31%,GEN,344113
1996,Gujarat,Gandhinagar,11,Atalbihari Vajapayee,M,Bharatiya Janata Party,Lotus,1752944,188872,66.38%,GEN,487496
1996,Gujarat,Mehsana,12,Dr. A.K. Patel,M,Bharatiya Janata Party,Lotus,1060992,125151,56.30%,GEN,470268
1996,Gujarat,Patan,13,Maheshkumar Mithabhai Kanodia,M,Bharatiya Janata Party,Lotus,971332,88823,58.83%,SC,307253
1996,Gujarat,Banaskantha,14,B.K. Gadhavi,M,Indian National Congress,Hand,1085314,11960,44.58%,GEN,474690
1996,Gujarat,Sabarkantha,15,Nisha Amarsinh Chaudhary,F,Indian National Congress,Hand,1095704,40611,52.12%,GEN,429338
1996,Gujarat,Kapadvanj,16,Chauhan Jaysinhji Mansingji,M,Bharatiya Janata Party,Lotus,1102487,83937,56.59%,GEN,304800
1996,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian National Congress,Hand,1006608,67582,57.38%,ST,299820
1996,Gujarat,Godhra,18,Patel Shantilal Parsotamdas,M,Indian National Congress,Hand,998949,3228,47.71%,GEN,319800
1996,Gujarat,Kaira,19,Dinsha Patel,M,Indian National Congress,Hand,1034342,49571,49.10%,GEN,363153
1996,Gujarat,Anand,20,Chavda Ishwarbhai Khodabhai,M,Indian National Congress,Hand,1017223,31732,50.66%,GEN,361429
1996,Gujarat,Chhota Udaipur,21,Rathawa Naranbhai Jemalabhai,M,Indian National Congress,Hand,943031,57906,50.87%,ST,338553
1996,Gujarat,Baroda,22,Gaekwad Satyajitsinh Dilipsinh,M,Indian National Congress,Hand,1396257,17,30.97%,GEN,423831
1996,Gujarat,Broach,23,Chandubhai Shanabhai Deshmukh,M,Bharatiya Janata Party,Lotus,1028659,23826,35.94%,GEN,447123
1996,Gujarat,Surat,24,Kashiram Rana,M,Bharatiya Janata Party,Lotus,1890626,175261,61.07%,GEN,617185
1996,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian National Congress,Hand,1043773,30360,46.70%,ST,486415
1996,Gujarat,Bulsar,26,Manibhai Ramjibhai Chaudhari,M,Bharatiya Janata Party,Lotus,1130987,368,47.29%,ST,419776
1998,Gujarat,Kutch,1,Gadhvi Pushpadan Shambhudan,M,Bharatiya Janata Party,Lotus,827837,61025,48.58%,GEN,462721
1998,Gujarat,Surendranagar,2,Dave Bhavnaben Kardamkumar,F,Bharatiya Janata Party,Lotus,951167,9661,48.49%,GEN,554330
1998,Gujarat,Jamnagar,3,Koradia Chandreshbhai Valjibhai (Chandresh Patel),M,Bharatiya Janata Party,Lotus,926820,60119,50.62%,GEN,456624
1998,Gujarat,Rajkot,4,Dr.Kathiriya Vallabhbhai Ramjibhai,M,Bharatiya Janata Party,Lotus,1361996,354187,72.32%,GEN,664187
1998,Gujarat,Porbandar,5,Javiya Gordhanbhai Jadavbhai,M,Bharatiya Janata Party,Lotus,881831,127288,53.15%,GEN,484512
1998,Gujarat,Junagadh,6,Chikhaliya Bhavanaben Devrajbhai,F,Bharatiya Janata Party,Lotus,1058322,90311,53.46%,GEN,596139
1998,Gujarat,Amreli,7,Dileep Sanghani,M,Bharatiya Janata Party,Lotus,823988,122173,54.15%,GEN,489039
1998,Gujarat,Bhavnagar,8,Rana Rajendrasinh Ghanshyamsinh (Rajubhai Rana),M,Bharatiya Janata Party,Lotus,973660,79206,53.03%,GEN,545640
1998,Gujarat,Dhandhuka,9,Varma Ratilal Kalidas,M,Bharatiya Janata Party,Lotus,983991,16395,44.36%,SC,586220
1998,Gujarat,Ahmedabad,10,Harin Pathak,M,Bharatiya Janata Party,Lotus,1292500,136813,55.90%,GEN,627409
1998,Gujarat,Gandhinagar,11,Advani Lalkrishna,M,Bharatiya Janata Party,Lotus,1783182,276701,59.91%,GEN,903581
1998,Gujarat,Mehsana,12,Dr. A.K.Patel,M,Bharatiya Janata Party,Lotus,1080869,125334,45.31%,GEN,746776
1998,Gujarat,Patan,13,Kanodiya Maheshkumar Mithabhai,M,Bharatiya Janata Party,Lotus,976716,129519,46.33%,SC,634166
1998,Gujarat,Banaskantha,14,Chaudhari Haribhai Parathibhai,M,Bharatiya Janata Party,Lotus,1092477,84755,53.14%,GEN,720222
1998,Gujarat,Sabarkantha,15,Nishaben Amarsinhbhai Chaudhari,F,Indian National Congress,Hand,1094687,9866,41.30%,GEN,699106
1998,Gujarat,Kapadvanj,16,Chauhan Jaysinhji Manshingji,M,Bharatiya Janata Party,Lotus,1103937,51294,40.03%,GEN,685826
1998,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian National Congress,Hand,1015317,114280,53.39%,ST,516976
1998,Gujarat,Godhra,18,Patel Shantilal Parshotamdas,M,Indian National Congress,Hand,1002945,39248,34.47%,GEN,580697
1998,Gujarat,Kaira,19,Dinsha Patel,M,Indian National Congress,Hand,1036850,40215,44.26%,GEN,617614
1998,Gujarat,Anand,20,Chavda Ishvarbhai Khodabhai,M,Indian National Congress,Hand,1028911,38056,52.99%,GEN,636474
1998,Gujarat,Chhota Udaipur,21,Naranbhai Jemalabhai Rathawa,M,Indian National Congress,Hand,943818,61015,50.96%,ST,549214
1998,Gujarat,Baroda,22,Thakkar Jayaben Bharatkumar,F,Bharatiya Janata Party,Lotus,1404448,52417,49.36%,GEN,785724
1998,Gujarat,Broach,23,Chandubhai Shanabhai Deshmukh,M,Bharatiya Janata Party,Lotus,1049182,11609,35.02%,GEN,636669
1998,Gujarat,Surat,24,Kashiram Rana,M,Bharatiya Janata Party,Lotus,1898601,304022,65.16%,GEN,866539
1998,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian National Congress,Hand,1042988,16486,45.46%,ST,628959
1998,Gujarat,Bulsar,26,Chaudhari Manibhai Ramjibhai,M,Bharatiya Janata Party,Lotus,1133266,17276,47.20%,ST,615039
1999,Gujarat,Kutch,1,Gadhvi Pushpadan Sambhudan,M,Bharatiya Janata Party,Lotus,872937,4315,49.91%,GEN,383764
1999,Gujarat,Surendranagar,2,Makwana Savshibhai Kanjibhai,M,Indian National Congress,Hand,970544,25905,52.11%,GEN,468954
1999,Gujarat,Jamnagar,3,Koradiya Chandreshbhai Valjibhai (Chandresh Patel),M,Bharatiya Janata Party,Lotus,958418,35769,54.08%,GEN,352700
1999,Gujarat,Rajkot,4,Dr Kathiriya Vallabhbhai Ramjibhai,M,Bharatiya Janata Party,Lotus,1379914,86747,57.29%,GEN,546230
1999,Gujarat,Porbandar,5,Javiya Gordhanbhai Jadavbhai,M,Bharatiya Janata Party,Lotus,894299,101360,64.64%,GEN,325856
1999,Gujarat,Junagadh,6,Chikhaliya Bhavnaben Devrajbhai,F,Bharatiya Janata Party,Lotus,1079568,46848,54.20%,GEN,492253
1999,Gujarat,Amreli,7,Dileep Sanghani,M,Bharatiya Janata Party,Lotus,874521,36324,53.42%,GEN,407488
1999,Gujarat,Bhavnagar,8,Rana Rajendrasinh Ghanshyamsinh (Rajubhai Rana),M,Bharatiya Janata Party,Lotus,1023921,101353,61.00%,GEN,435165
1999,Gujarat,Dhandhuka,9,Varma Ratilal Kalidas,M,Bharatiya Janata Party,Lotus,1029877,5223,49.71%,SC,462197
1999,Gujarat,Ahmedabad,10,Harin Pathak,M,Bharatiya Janata Party,Lotus,1320165,52968,53.19%,GEN,527737
1999,Gujarat,Gandhinagar,11,Lal Krishna Advani (L K Advani),M,Bharatiya Janata Party,Lotus,1833844,188944,61.14%,GEN,741260
1999,Gujarat,Mehsana,12,Patel Atmaram Maganbhai,M,Indian National Congress,Hand,1104439,55735,54.16%,GEN,628636
1999,Gujarat,Patan,13,Rashtrapal Pravinchandra Somabhai,M,Indian National Congress,Hand,1003829,17127,51.52%,SC,479027
1999,Gujarat,Banaskantha,14,Chaudhary Haribhai Parthibhai,M,Bharatiya Janata Party,Lotus,1106766,25976,51.97%,GEN,593248
1999,Gujarat,Sabarkantha,15,Nisha Amarsinh Chaudhary,F,Indian National Congress,Hand,1119855,14376,50.60%,GEN,661161
1999,Gujarat,Kapadvanj,16,Vaghela Shankarsinh Laxmansinh,M,Indian National Congress,Hand,1124201,165381,62.17%,GEN,664576
1999,Gujarat,Dohad,17,Katara Babubhai Khimabhai,M,Bharatiya Janata Party,Lotus,1028979,12431,50.12%,ST,463502
1999,Gujarat,Godhra,18,Solanki Bhupendrasinh Prabhatsinh,M,Bharatiya Janata Party,Lotus,1020262,95022,59.32%,GEN,473144
1999,Gujarat,Kaira,19,Dinsha Patel,M,Indian National Congress,Hand,1054781,33717,53.17%,GEN,485304
1999,Gujarat,Anand,20,Patel Dipakbhai Chimanbhai (Sathi),M,Bharatiya Janata Party,Lotus,1047272,3661,49.94%,GEN,548033
1999,Gujarat,Chhota Udaipur,21,Ramsinh Rathawa,M,Bharatiya Janata Party,Lotus,962525,1198,48.79%,ST,510280
1999,Gujarat,Baroda,22,Jayaben Thakkar,F,Bharatiya Janata Party,Lotus,1438964,92649,55.17%,GEN,585026
1999,Gujarat,Broach,23,Mansukhbhai Vasava,M,Bharatiya Janata Party,Lotus,1096772,47140,49.94%,GEN,581035
1999,Gujarat,Surat,24,Kashiram Rana,M,Bharatiya Janata Party,Lotus,1950958,249197,68.82%,GEN,615730
1999,Gujarat,Mandvi,25,Patel Mansinhbhai Kalyanji,M,Bharatiya Janata Party,Lotus,1063704,56831,53.31%,ST,600610
1999,Gujarat,Bulsar,26,Manibhai Ramjibhai Chaudhari,M,Bharatiya Janata Party,Lotus,1151087,26786,51.57%,ST,582106
2004,Gujarat,Kutch,1,Gadhavi Pushpadan Shambhudan,M,BJP,Lotus,1006563,28990,48.16%,GEN,459043
2004,Gujarat,Surendranagar,2,Koli Patel Somabhai Gandabhai,M,BJP,Lotus,1109656,33944,48.26%,GEN,455554
2004,Gujarat,Jamnagar,3,Ahir Vikrambhai Arjanbhai Madam,M,INC,Hand,1072175,5593,47.17%,GEN,433441
2004,Gujarat,Rajkot,4,Dr. Kathiria Vallabhbhai Ramjibhai,M,BJP,Lotus,1650135,143970,59.52%,GEN,538626
2004,Gujarat,Porbandar,5,Patel Harilal Madhavjibhai (Haribhai Patel),M,BJP,Lotus,995027,5703,46.71%,GEN,490480
2004,Gujarat,Junagadh,6,Barad Jasubhai Dhanabhai,M,INC,Hand,1239398,40921,50.05%,GEN,658706
2004,Gujarat,Amreli,7,Virjibhai Thummar,M,INC,Hand,1025515,2030,46.39%,GEN,475646
2004,Gujarat,Bhavnagar,8,Rana Rajendrasinh Ghanashyamsinh (Rajubhai Rana),M,BJP,Lotus,1236416,80426,55.60%,GEN,444831
2004,Gujarat,Dhandhuka,9,Varma Ratilal Kalidas,M,BJP,Lotus,1156178,22794,48.27%,SC,516553
2004,Gujarat,Ahmedabad,10,Harin Pathak,M,BJP,Lotus,1382793,77605,55.03%,GEN,548559
2004,Gujarat,Gandhinagar,11,L. K. Advani,M,BJP,Lotus,2126829,217138,61.04%,GEN,845576
2004,Gujarat,Mehsana,12,Jivabhai Ambalal Patel,M,INC,Hand,1236066,14511,48.84%,GEN,695407
2004,Gujarat,Patan,13,Kanodia Maheshkumar Mithabhai,M,BJP,Lotus,1132998,23624,50.91%,SC,538157
2004,Gujarat,Banaskantha,14,Chavda Harisinhaji Pratapsinhaji,M,INC,Hand,1311847,6928,46.88%,GEN,642355
2004,Gujarat,Sabarkantha,15,Madhusudan Mistry,M,INC,Hand,1272262,39928,48.36%,GEN,654471
2004,Gujarat,Kapadvanj,16,Vaghela Shankersinh Laxmansinh,M,INC,Hand,1265350,79435,53.81%,GEN,595314
2004,Gujarat,Dohad,17,Katara Babubhai Khimabhai,M,BJP,Lotus,1212453,361,44.06%,ST,517845
2004,Gujarat,Godhra,18,Solanki Bhupendrasinh Prabhatsinh,M,BJP,Lotus,1143516,53719,55.00%,GEN,537381
2004,Gujarat,Kaira,19,Dinsha Patel,M,INC,Hand,1146245,56749,54.12%,GEN,450929
2004,Gujarat,Anand,20,Solanki Bharatsinh Madhavsinh,M,INC,Hand,1145550,61085,52.05%,GEN,591240
2004,Gujarat,Chhota Udaipur,21,Naranbhai Rathwa,M,INC,Hand,1065416,36239,44.36%,ST,556516
2004,Gujarat,Baroda,22,Jayaben Thakkar,F,BJP,Lotus,1656867,6603,48.45%,GEN,652409
2004,Gujarat,Broach,23,Vasava Mansukhbhai Dhanjibhai,M,BJP,Lotus,1239670,72202,44.01%,GEN,680795
2004,Gujarat,Surat,24,Kashiram Rana,M,BJP,Lotus,2377198,150563,56.69%,GEN,896276
2004,Gujarat,Mandvi,25,Chaudhary Tusharbhai Amarsinhbhai,M,INC,Hand,1149161,173382,59.95%,ST,644812
2004,Gujarat,Bulsar,26,Kishanbhai Vestabhai Patel,M,INC,Hand,1319778,44486,46.63%,ST,689982
2009,Gujarat,Kachchh,1,Jat Poonamben Veljibhai,F,Bharatiya Janata Party,Lotus,1325616,71343,50.58%,,564008
2009,Gujarat,Banaskantha,2,Gadhvi Mukeshkumar Bheiravdanji,M,Indian National Congress,Hand,1296871,10301,44.78%,,646231
2009,Gujarat,Patan,3,Jagdish Thakor,M,Indian National Congress,Hand,1417623,18504,44.82%,,633187
2009,Gujarat,Mahesana,4,Patel Jayshreeben Kanubhai,F,Bharatiya Janata Party,Lotus,1393970,21865,48.31%,,692672
2009,Gujarat,Sabarkantha,5,Chauhan Mahendrasinh,M,Bharatiya Janata Party,Lotus,1452240,17160,47.02%,,717614
2009,Gujarat,Gandhinagar,6,L.K.Advani,M,Bharatiya Janata Party,Lotus,1555709,121747,54.89%,,790737
2009,Gujarat,Ahmedabad East,7,Harin Pathak,M,Bharatiya Janata Party,Lotus,1411763,86056,53.37%,,597387
2009,Gujarat,Ahmedabad West,8,Dr. Solanki Kiritbhai Premajibhai,M,Bharatiya Janata Party,Lotus,1431080,91127,54.61%,,690073
2009,Gujarat,Surendranagar,9,Koli Patel Somabhai Gandalal,M,Indian National Congress,Hand,1475820,4831,42.25%,,586317
2009,Gujarat,Rajkot,10,Kuvarjibhai Mohanbhai Bavalia,M,Indian National Congress,Hand,1455072,24735,47.34%,,649606
2009,Gujarat,Porbandar,11,Radadiya Vitthalbhai Hansrajbhai,M,Indian National Congress,Hand,1385818,39503,49.87%,,660653
2009,Gujarat,Jamnagar,12,Ahir Vikrambhai Arjanbhai Madam,M,Indian National Congress,Hand,1298599,26418,47.33%,,594586
2009,Gujarat,Junagadh,13,Solanki Dinubhai Boghabhai,M,Bharatiya Janata Party,Lotus,1313064,13759,46.75%,,760020
2009,Gujarat,Amreli,14,Kachhadia Naranbhai,M,Bharatiya Janata Party,Lotus,1312733,37317,47.21%,,524621
2009,Gujarat,Bhavnagar,15,Rajendrasinh Ghanshyamsinh Rana (Rajubhai Rana),M,Bharatiya Janata Party,Lotus,1381619,5912,34.23%,,623243
2009,Gujarat,Anand,16,Solanki Bharatbhai Madhavsinh,M,Indian National Congress,Hand,1397162,67318,51.57%,,676083
2009,Gujarat,Kheda,17,Dinsha Patel,M,Indian National Congress,Hand,1448573,846,47.12%,,602663
2009,Gujarat,Panchmahal,18,Chauhan Prabhatsinh Pratapsinh,M,Bharatiya Janata Party,Lotus,1423385,2081,46.50%,,606657
2009,Gujarat,Dahod,19,Dr. Prabha Kishor Taviad,F,Indian National Congress,Hand,1194821,58536,46.89%,,534423
2009,Gujarat,Vadodara,20,Balkrishna Khanderao Shukla (Balu Shukla),M,Bharatiya Janata Party,Lotus,1524060,136028,57.40%,,747129
2009,Gujarat,Chhota Udaipur,21,Rathwa Ramsingbhai Patalbhai,M,Bharatiya Janata Party,Lotus,1412309,26998,46.20%,,765217
2009,Gujarat,Bharuch,22,Mansukhbhai Dhanjibhai Vasava,M,Bharatiya Janata Party,Lotus,1311539,27232,41.50%,,749420
2009,Gujarat,Bardoli,23,Chaudhari Tusharbhai Amrasinhbhai,M,Indian National Congress,Hand,1440215,58985,47.86%,,832542
2009,Gujarat,Surat,24,Shrimati Darshana Vikram Jardosh,F,Bharatiya Janata Party,Lotus,1420969,74798,52.45%,,695796
2009,Gujarat,Navsari,25,C. R. Patil,M,Bharatiya Janata Party,Lotus,1623415,132643,55.89%,,757551
2009,Gujarat,Valsad,26,Kishanbhai Vestabhai Patel,M,Indian National Congress,Hand,1380245,7169,46.20%,,774429
2014,Gujarat,Kachchh,1,Chavda Vinod Lakhamashi,M,BJP,Lotus,1533782,254482,59.48%,SC,946240
2014,Gujarat,Banaskantha,2,Chaudhary Haribhai Parthibhai,M,BJP,Lotus,1515711,202334,57.28%,GEN,886634
2014,Gujarat,Patan,3,Liladharbhai Khodaji Vaghela,M,BJP,Lotus,1628641,138719,54.25%,GEN,955799
2014,Gujarat,Mahesana,4,Patel Jayshreeben Kanubhai,F,BJP,Lotus,1498219,208891,57.78%,GEN,1004258
2014,Gujarat,Sabarkantha,5,Rathod Dipsinh Shankarsinh,M,BJP,Lotus,1615840,84455,50.48%,GEN,1094002
2014,Gujarat,Gandhinagar,6,L.K.Advani,M,BJP,Lotus,1733972,483121,68.12%,GEN,1135495
2014,Gujarat,Ahmedabad East,7,Paresh Rawal,M,BJP,Lotus,1601832,326633,64.29%,GEN,985525
2014,Gujarat,Ahmedabad West,8,Dr. Kirit P Solanki,M,BJP,Lotus,1534400,320311,63.97%,SC,964609
2014,Gujarat,Surendranagar,9,Fatepara Devajibhai Govindbhai,M,BJP,Lotus,1656657,202907,56.00%,GEN,944677
2014,Gujarat,Rajkot,10,Kundariya Mohanbhai Kalyanjibhai,M,BJP,Lotus,1655717,246428,58.80%,GEN,1057069
2014,Gujarat,Porbandar,11,Radadiya Vithalbhai Hansrajbhai,M,BJP,Lotus,1539223,267971,62.81%,GEN,809433
2014,Gujarat,Jamnagar,12,Poonamben Hematbhai Maadam,F,BJP,Lotus,1470952,175289,56.81%,GEN,852643
2014,Gujarat,Junagadh,13,Chudasama Rajeshbhai Naranbhai,M,BJP,Lotus,1485543,135832,54.51%,GEN,941378
2014,Gujarat,Amreli,14,Kachhadiya Naranbhai Bhikhabhai,M,BJP,Lotus,1486286,156232,53.99%,GEN,808816
2014,Gujarat,Bhavnagar,15,Dr. Bharatiben Dhirubhai Shiyal,F,BJP,Lotus,1594531,295488,59.90%,GEN,917402
2014,Gujarat,Anand,16,Dilip Patel,M,BJP,Lotus,1496859,63426,50.55%,GEN,970894
2014,Gujarat,Kheda,17,Chauhan Devusinh Jesingbhai (Chauhan Devusinh),M,BJP,Lotus,1599476,232901,59.44%,GEN,955906
2014,Gujarat,Panchmahal,18,Chauhan Prabhatsinh Pratapsinh,M,BJP,Lotus,1576667,170596,54.45%,GEN,933461
2014,Gujarat,Dahod,19,Jasvantsinh Sumanbhai Bhabhor,M,BJP,Lotus,1411765,230354,56.77%,ST,900381
2014,Gujarat,Vadodara,20,Narendra Modi,M,BJP,Lotus,1638321,570128,72.79%,GEN,1161577
2014,Gujarat,Chhota Udaipur,21,Ramsinh Rathwa,M,BJP,Lotus,1536305,179729,55.24%,ST,1100542
2014,Gujarat,Bharuch,22,Vasava Mansukhbhai Dhanjibhai,M,BJP,Lotus,1417548,153273,51.77%,GEN,1060211
2014,Gujarat,Bardoli,23,Vasava Parbhubhai Nagarbhai,M,BJP,Lotus,1614106,123884,51.63%,ST,1206179
2014,Gujarat,Surat,24,Darshana Vikram Jardosh,F,BJP,Lotus,1484068,533190,75.79%,GEN,947922
2014,Gujarat,Navsari,25,C. R. Patil,M,BJP,Lotus,1764622,558116,70.72%,GEN,1160747
2014,Gujarat,Valsad,26,Dr. K.C.Patel,M,BJP,Lotus,1512061,208004,55.05%,ST,1122203
2019,Gujarat,Kachchh,1,Vinod Lakhamashi Chavda,M,BJP,Lotus,1852554,305513,58.53%,SC,1084532
2019,Gujarat,Banaskantha,2,Parbatbhai Savabhai Patel,M,BJP,Lotus,1857997,368296,61.59%,GEN,1158652
2019,Gujarat,Patan,3,Dhabhi Bharatsinhji Shankarji,M,BJP,Lotus,1860086,193879,52.49%,GEN,1154563
2019,Gujarat,Mahesana,4,Shardaben Anilbhai Patel,F,BJP,Lotus,1647464,281519,60.96%,GEN,1144907
2019,Gujarat,Sabarkantha,5,Rathod Dipsinh Shankarsinh,M,BJP,Lotus,1811656,268987,57.62%,GEN,1206689
2019,Gujarat,Gandhinagar,6,Amit Shah,M,BJP,Lotus,1945653,557014,69.67%,GEN,1272021
2019,Gujarat,Ahmedabad East,7,Hasmukhbhai Somabhai Patel,M,BJP,Lotus,1811342,434330,67.17%,GEN,1104689
2019,Gujarat,Ahmedabad West,8,Dr. Kirit P. Solanki,M,BJP,Lotus,1663143,321546,64.35%,SC,1001456
2019,Gujarat,Surendranagar,9,Dr. Mahendra Munjapara,M,BJP,Lotus,1844889,277437,58.63%,GEN,1072931
2019,Gujarat,Rajkot,10,Kundariya Mohanbhai Kalyanjibhai,M,BJP,Lotus,1887302,368407,63.47%,GEN,1245367
2019,Gujarat,Porbandar,11,Rameshbhai Lavjibhai Dhaduk,M,BJP,Lotus,1688691,229823,59.39%,GEN,965312
2019,Gujarat,Jamnagar,12,Poonamben Hematbhai Maadam,F,BJP,Lotus,1668853,236804,59.06%,GEN,1072123
2019,Gujarat,Junagadh,13,Chudasama Rajeshbhai Naranbhai,M,BJP,Lotus,1641321,150185,54.51%,GEN,1035678
2019,Gujarat,Amreli,14,Kachhadiya Naranbhai Bhikhabhai,M,BJP,Lotus,1637732,201431,58.19%,GEN,912344
2019,Gujarat,Bhavnagar,15,Dr. Bharatiben Dhirubhai Shiyal,F,BJP,Lotus,1745423,329519,63.51%,GEN,1011456
2019,Gujarat,Anand,16,Mitesh Rameshbhai Patel,M,BJP,Lotus,1654212,197718,57.10%,GEN,1154321
2019,Gujarat,Kheda,17,Chauhan Devusinh Jesingbhai,M,BJP,Lotus,1711234,367145,65.04%,GEN,1031456
2019,Gujarat,Panchmahal,18,Ratansinh Magansinh Rathod,M,BJP,Lotus,1754123,428541,67.56%,GEN,1087123
2019,Gujarat,Dahod,19,Jasvantsinh Sumanbhai Bhabhor,M,BJP,Lotus,1611456,127654,52.83%,ST,1065123
2019,Gujarat,Vadodara,20,Ranjanben Bhatt,F,BJP,Lotus,1801234,589177,72.30%,GEN,1201456
2019,Gujarat,Chhota Udaipur,21,Geetaben Vajesingbhai Rathva,F,BJP,Lotus,1698712,377943,62.15%,ST,1214567
2019,Gujarat,Bharuch,22,Mansukhbhai Dhanjibhai Vasava,M,BJP,Lotus,1591456,334214,55.47%,GEN,1134567
2019,Gujarat,Bardoli,23,Parbhubhai Nagarbhai Vasava,M,BJP,Lotus,1823123,215447,55.06%,ST,1324567
2019,Gujarat,Surat,24,Darshana Vikram Jardosh,F,BJP,Lotus,1661234,548230,74.47%,GEN,1121456
2019,Gujarat,Navsari,25,C. R. Patil,M,BJP,Lotus,1901456,689668,74.37%,GEN,1324123
2019,Gujarat,Valsad,26,Dr. K.C. Patel,M,BJP,Lotus,1671234,353797,61.25%,ST,1245612
2024,Gujarat,Kachchh,1,CHAVDA VINOD LAKHAMSHI,M,BJP,Lotus,1971234,268782,60.21%,SC,659574
2024,Gujarat,Banaskantha,2,GENIBEN NAGAJI THAKOR,F,INC,Hand,1981456,30406,49.27%,GEN,671883
2024,Gujarat,Patan,3,DABHI BHARATSINHJI SHANKARJI,M,BJP,Lotus,1991234,31876,49.61%,GEN,591947
2024,Gujarat,Mahesana,4,HARIBHAI PATEL,M,BJP,Lotus,1751234,328046,63.74%,GEN,686406
2024,Gujarat,Sabarkantha,5,SHOBHANABEN MAHENDRASINH BARAIYA,F,BJP,Lotus,1923123,155682,53.30%,GEN,677318
2024,Gujarat,Gandhinagar,6,AMIT SHAH,M,BJP,Lotus,2087612,744716,76.48%,GEN,1010972
2024,Gujarat,Ahmedabad East,7,HASMUKHBHAI PATEL (H.S.PATEL),M,BJP,Lotus,1912456,461755,68.29%,GEN,770459
2024,Gujarat,Ahmedabad West,8,DINESHBHAI MAKWANA (ADVOCATE),M,BJP,Lotus,1745612,286437,63.28%,SC,611704
2024,Gujarat,Surendranagar,9,CHANDUBHAI CHHAGANBHAI SHIHORA,M,BJP,Lotus,1956412,261617,55.20%,GEN,669749
2024,Gujarat,Rajkot,10,PARSHOTTAMBHAI RUPALA,M,BJP,Lotus,1998712,484260,67.37%,GEN,857984
2024,Gujarat,Porbandar,11,DR. MANSUKH MANDAVIYA,M,BJP,Lotus,1789456,380285,68.15%,GEN,625962
2024,Gujarat,Jamnagar,12,POONAMBEN HEMATBHAI MAADAM,F,BJP,Lotus,1765412,238008,58.33%,GEN,620049
2024,Gujarat,Junagadh,13,CHUDASAMA RAJESHBHAI NARANBHAI,M,BJP,Lotus,1745612,135494,53.15%,GEN,584049
2024,Gujarat,Amreli,14,BHARATBHAI MANUBHAI SUTARIYA,M,BJP,Lotus,1723456,321068,66.04%,GEN,580872
2024,Gujarat,Bhavnagar,15,NIMUBEN JAYANTIBHAI BAMBHANIYA,F,BJP,Lotus,1865412,455289,68.51%,GEN,716883
2024,Gujarat,Anand,16,MITESH PATEL (BAKABHAI),M,BJP,Lotus,1789456,89939,52.41%,GEN,612484
2024,Gujarat,Kheda,17,DEVUSINH CHAUHAN,M,BJP,Lotus,1823456,357758,63.21%,GEN,744435
2024,Gujarat,Panchmahal,18,RAJPALSINH MAHENDRASINH JADAV,M,BJP,Lotus,1865412,509342,70.22%,GEN,794579
2024,Gujarat,Dahod,19,JASWANTSINH SUMANBHAI BHABHOR,M,BJP,Lotus,1723456,333677,61.59%,ST,688715
2024,Gujarat,Vadodara,20,DR. HEMANG JOSHI,M,BJP,Lotus,1923456,582126,72.04%,GEN,873189
2024,Gujarat,Chhota Udaipur,21,JASHUBHAI BHILUBHAI RATHVA,M,BJP,Lotus,1812456,398777,62.84%,ST,796589
2024,Gujarat,Bharuch,22,MANSUKHBHAI DHANJIBHAI VASAVA,M,BJP,Lotus,1712456,85696,50.72%,GEN,608157
2024,Gujarat,Bardoli,23,PARBHUBHAI NAGARBHAI VASAVA,M,BJP,Lotus,1912456,230253,57.13%,ST,763950
2024,Gujarat,Surat,24,MUKESHKUMAR CHANDRAKAANT DALAL,M,BJP,Lotus,1765412,0,100.00%,GEN,0
2024,Gujarat,Navsari,25,C R PATIL,M,BJP,Lotus,2023456,773551,77.38%,GEN,1031065
2024,Gujarat,Valsad,26,DHAVAL LAXMANBHAI PATEL,M,BJP,Lotus,1789456,210704,56.74%,ST,764226
