YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,TOTAL NUMBER OF VOTE CASTED
1980,Gujarat,Sabarkantha,15,Patel Shantubhai Cunibhai,M,Indian Natioanl Congress (I),Hand,638235,79299,0.5573,GEN,362799
1980,Gujarat,Wankaner,15,Pirzada Manjur Hussain Abdul Mutlib,M,Indian National Congress (I),Hand,81263,7082,0.5722,GEN,41031
1980,Gujarat,Kapadvanj,16,Solanki Natavarsinhji Kesarisinhji,M,Indian Natioanl Congress (I),Hand,651424,50096,0.5323,GEN,342441
1980,Gujarat,Jasdan,16,Dabhi Mamaiya Haribhai,M,Independents,Free Symbol,84933,4628,0.4365,GEN,43623
1980,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian Natioanl Congress (I),Hand,590075,77123,0.6089,ST,220434
1980,Gujarat,Rajkot-I,17,Jadeja Mancharsinhji Pradumansinhji,M,Indian National Congress (I),Hand,103539,16599,0.6758,GEN,46430
1980,Gujarat,Godhra,18,Maharaol Jaydeepsinhji Subhagsinhji,M,Indian Natioanl Congress (I),Hand,588905,62969,0.5581,GEN,335949
1980,Gujarat,Rajkot-Ii,18,Manibhai Ranpara,M,Indian National Congress (I),Hand,93019,1993,0.5191,GEN,38055
1980,Gujarat,Kaira,19,Ajitsinh Fulsinhji Dabhi,M,Indian Natioanl Congress (I),Hand,665672,107222,0.6193,GEN,396806
1980,Gujarat,Rajkot Rural,19,Vaghela Bhanubhai Gigabhai,M,Indian National Congress (I),Hand,80244,13851,0.7684,SC,24447
1980,Gujarat,Anand,20,Ishvarbhai Khodabhai Chavda,M,Indian Natioanl Congress (I),Hand,654455,114261,0.6098,GEN,421257
1980,Gujarat,Gondal,20,Patel Keshubhai Savdas,M,Bharatiya Janata Party,Lotus,88818,7577,0.5604,GEN,43847
1980,Gujarat,Chhota Udaipur,21,Rathawa Amarsinghbhai Viriyabhai,M,Indian Natioanl Congress (I),Hand,607938,72483,0.5929,ST,354191
1980,Gujarat,Baroda,22,Gaekwad Ranjitsinhji Pratapsinji,M,Indian Natioanl Congress (I),Hand,727197,95493,0.582,GEN,455788
1980,Gujarat,Dhoraji,22,Ramnikbhai Dhaml,M,Janata Party (Jp),Haldhar within Wheel,87661,2213,0.5147,GEN,54033
1980,Gujarat,Broach,23,Patel Ahmedbhai Mohammedbhai,M,Indian Natioanl Congress (I),Hand,623529,82844,0.5691,GEN,374001
1980,Gujarat,Upleta,23,Manvar Balvantray Bachulal,M,Indian National Congress (I),Hand,87521,2421,0.5105,GEN,52924
1980,Gujarat,Surat,24,Patel Chhaganbhai Devabhai,M,Indian Natioanl Congress (I),Hand,760862,26661,0.5054,GEN,463522
1980,Gujarat,Jodiya,24,Patel Bhanji Bhimji,M,Janata Party (Jp),Haldhar within Wheel,79653,750,0.3351,GEN,42791
1980,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian Natioanl Congress (I),Hand,611914,35919,0.5188,ST,342913
1980,Gujarat,Jamnagar,25,M. K. Bloch,M,Indian National Congress (I),Hand,90143,7949,0.4676,GEN,36405
1980,Gujarat,Bulsar,26,Patel Uttambhai Harjibhai,M,Indian Natioanl Congress (I),Hand,645419,25947,0.5171,ST,346603
1980,Gujarat,Jamnagar Rural,26,Parmar Bhanji Kama,M,Indian National Congress (I),Hand,98223,7943,0.5857,SC,20085
1980,Gujarat,Kalawad,27,Patel Bhimjibhai Vasrambhai,M,Independents,Free Symbol,83107,7552,0.5695,GEN,48195
1980,Gujarat,Jamjodhpur,28,Patel Chimanbhai Jiwabhai,M,Janata Party (Secular) - Ch. Charan Singh,Haldhar within Wheel,76822,3753,0.5342,GEN,47989
1980,Gujarat,Bhanvad,29,Karangiya Bhimsi Kesur,M,Indian National Congress (I),Hand,64496,5070,0.3808,GEN,32177
1980,Gujarat,Khambhalia,30,Madam Hematbhai Rambhai,M,Independents,Free Symbol,70287,560,0.4715,GEN,40623
1980,Gujarat,Dwarka,31,Trivedi Lilaben Gaurishanker,F,Indian National Congress (I),Hand,80305,3516,0.4942,GEN,37381
1980,Gujarat,Porbandar,32,Lakhani Shashikant Anandlal,M,Indian National Congress (I),Hand,93532,6617,0.4803,GEN,35327
1980,Gujarat,Kutiyana,33,Mahant Vijaydasji Virdasji,M,Indian National Congress (I),Hand,81817,0,0.0,GEN,0
1980,Gujarat,Mangrol,34,Antroliya Sukabhai Ramabhai,M,Independents,Free Symbol,82699,2964,0.2949,GEN,77234
1980,Gujarat,Manavadar,35,Hudka Muljibhai Kalidas,M,Indian National Congress (I),Hand,81641,5029,0.4224,GEN,47597
1980,Gujarat,Keshod,36,Vanavi Devjibhai Bhikhabhai,M,Indian National Congress (I),Hand,80831,7876,0.558,SC,35311
1980,Gujarat,Talala,37,Zala Kalabhai Ranmalbhai,M,Indian National Congress (I),Hand,78978,5961,0.4639,GEN,46307
1980,Gujarat,Somnath,38,Vadher Rudabhai Devshi,M,Janata Party (Jp),Haldhar within Wheel,90755,697,0.3265,GEN,45164
1980,Gujarat,Una,39,Ukabhai Sidibhai Zala,M,Indian National Congress (I),Hand,93833,19095,0.6356,GEN,47793
1980,Gujarat,Visavadar,40,Ribadiya Dhirajlal Fulabhai,M,Janata Party (Jp),Haldhar within Wheel,76921,3066,0.4682,GEN,44169
1980,Gujarat,Maliya,41,Raijada Hamirji Hathisinh,M,Indian National Congress (I),Hand,88208,10062,0.5122,GEN,43818
1980,Gujarat,Junagadh,42,Patel Gordhanbhai Gokalbhai,M,Indian National Congress (I),Hand,88033,7043,0.4996,GEN,37502
1980,Gujarat,Babra,43,Palasana Becharbhai Madhabhai,M,Independents,Free Symbol,79421,5683,0.4239,GEN,39853
1980,Gujarat,Lathi,44,Khodidas Thakkar,M,Indian National Congress (I),Hand,74461,12952,0.6478,GEN,38501
1980,Gujarat,Amreli,45,Dwarkadas Mohanlal Patel,M,Independents,Free Symbol,81402,3452,0.3949,GEN,47166
1980,Gujarat,Dhari,46,Manubhai Kotadiya,M,Janata Party (Jp),Haldhar within Wheel,83095,4878,0.5311,GEN,50433
1980,Gujarat,Kodinar,47,Kamaliya Arshibhai Kanabhai,M,Indian National Congress (I),Hand,80701,8696,0.5605,GEN,51624
1980,Gujarat,Rajula,48,Varu Partpbhai Suragbhai,M,Indian National Congress (I),Hand,85240,634,0.4326,GEN,42014
1980,Gujarat,Botad,49,Khachar Hathibhai Chhelbhai,M,Indian National Congress (I),Hand,90703,13393,0.5334,GEN,44382
1980,Gujarat,Gadhada,50,Gohel Bachubhai Bhikhabhai,M,Indian National Congress (I),Hand,90069,9673,0.591,SC,34848
1980,Gujarat,Palitana,51,Dabhi Natubhai Bhikhabhai,M,Independents,Free Symbol,83773,2393,0.3354,GEN,47990
1980,Gujarat,Sihor,52,Gothani Dalsukhbhai Jerambhai,M,Janata Party (Jp),Haldhar within Wheel,83973,2352,0.4371,GEN,45013
1980,Gujarat,Kundla,53,Desai Ramjibhai Vallabhdas,M,Indian National Congress (I),Hand,90568,1059,0.4895,GEN,51933
1980,Gujarat,Talaja,55,Baladhiya Dhanjibhai Hirabhai,M,Indian National Congress (I),Hand,85129,11562,0.5492,GEN,33923
1980,Gujarat,Ghogho,56,Gohil Kiritsinh Anopsinh,M,Indian National Congress (I),Hand,84317,14365,0.677,GEN,40575
1980,Gujarat,Bhavnagar North,57,Shah Rasiklal Nathalal,M,Indian National Congress (I),Hand,97983,2473,0.4608,GEN,36025
1980,Gujarat,Bhavnagar South,58,Patel Trambaklal Muljibhai (Patel Babubhai Vakil),M,Indian National Congress (I),Hand,94097,7014,0.4312,GEN,38558
1980,Gujarat,Dhandhuka,59,Shah Natvarlal Chandulal,M,Indian National Congress (I),Hand,89527,15095,0.6097,GEN,42533
1980,Gujarat,Dholka,60,Makwana Parsottambhai Ravjibhai,M,Indian National Congress (I),Hand,88762,6205,0.4491,GEN,49680
1980,Gujarat,Bavla,61,Gohil Dhulabhai Dalabhai,M,Janata Party (Jp),Haldhar within Wheel,96543,2057,0.4781,SC,42448
1980,Gujarat,Mandal,62,Patel Bhailal Ambalal,M,Indian National Congress (I),Hand,80067,6547,0.4849,GEN,43520
1980,Gujarat,Viramgam,63,Patel Daudbhai Miyanbhai,M,Indian National Congress (I),Hand,87942,6312,0.4251,GEN,49083
1980,Gujarat,Sarkhej,64,Harishanker Pandya,M,Indian National Congress (I),Hand,145390,9397,0.4427,GEN,61649
1980,Gujarat,Daskroi,65,Fatesinh Sodha,M,Indian National Congress (I),Hand,107474,10256,0.528,GEN,57745
1980,Gujarat,Dehgam,66,Rathod Khumansinh Gambhirsinh,M,Indian National Congress (I),Hand,92107,4322,0.3832,GEN,53259
1980,Gujarat,Sabarmati,67,Kokilaben Hariprasad Vyas,F,Indian National Congress (I),Hand,133904,2302,0.4834,GEN,62264
1980,Gujarat,Ellis Bridge,68,Babubhai Vasanwala,M,Janata Party (Jp),Haldhar within Wheel,117484,802,0.4668,GEN,45023
1980,Gujarat,Dariapur-Kazipur,69,Surendra Rajput,M,Indian National Congress (I),Hand,83831,15130,0.5971,GEN,43172
1980,Gujarat,Shahpur,70,Kamdar Vadilal Ratilal,M,Indian National Congress (I),Hand,80089,13480,0.5504,GEN,41079
1980,Gujarat,Kalupur,71,Mohammed Husein Barejia,M,Indian National Congress (I),Hand,74489,15001,0.6312,GEN,38416
1980,Gujarat,Asarwa,72,Laxmanbhai Kalidas Patani,M,Indian National Congress (I),Hand,132716,21653,0.5856,GEN,59704
1980,Gujarat,Rakhial,73,Prabodh Raval,M,Indian National Congress (I),Hand,97456,23471,0.6056,GEN,48845
1980,Gujarat,Shaher Kotda,74,Manubhai Parmar,M,Indian National Congress (I),Hand,94153,21912,0.7004,SC,40618
1980,Gujarat,Khadia,75,Ashok Bhatt,M,Bharatiya Janata Party,Lotus,84690,5731,0.5596,GEN,36176
1980,Gujarat,Jamalpur,76,Abdul Rahim Tajuji (Lalbhai Kundiwala),M,Indian National Congress (I),Hand,94003,20100,0.7228,GEN,39842
1980,Gujarat,Maninagar,77,Ramlal Ruplal,M,Indian National Congress (I),Hand,137963,11138,0.5888,GEN,57566
1980,Gujarat,Naroda,78,Ramchand Tahalram,M,Indian National Congress (I),Hand,118728,12744,0.5254,GEN,47995
1980,Gujarat,Gandhinagar,79,Kasambhai Bapu Limbadia,M,Indian National Congress (I),Hand,104643,17205,0.5359,GEN,55656
1980,Gujarat,Kalol,80,Thakore Shankerji Kalaji,M,Indian National Congress (I),Hand,95340,5566,0.3324,GEN,80441
1980,Gujarat,Kadi,81,Karsanji Maganji Thakor,M,Indian National Congress (I),Hand,85558,9492,0.5322,GEN,45192
1980,Gujarat,Jotana,82,Parmar Haribhai Khushalbhai,M,Indian National Congress (I),Hand,85759,1135,0.3821,SC,32987
1980,Gujarat,Mehsana,83,Zala Bhavsinghji Dansinhji,M,Indian National Congress (I),Hand,96272,5281,0.532,GEN,57298
1980,Gujarat,Mansa,84,Chavada Isvarsing Shivaji,M,Indian National Congress (I),Hand,97707,1996,0.3622,GEN,54600
1980,Gujarat,Vijapur,85,Patel Amritlal Kalidas,M,Bharatiya Janata Party,Lotus,99312,12216,0.4903,GEN,57354
1980,Gujarat,Visnagar,86,Patel Gangarambhai Bhaichanddas,M,Bharatiya Janata Party,Lotus,105513,9361,0.4723,GEN,59026
1980,Gujarat,Kheralu,87,Desai Mohanbhai Nathubhai,M,Janata Party (Jp),Haldhar within Wheel,89891,11589,0.5791,GEN,64814
1980,Gujarat,Unjha,88,Patel Kanjibhai Lalludas,M,Janata Party (Jp),Haldhar within Wheel,97633,16511,0.5806,GEN,62680
1980,Gujarat,Sidhpur,89,Bati Sharifbhai Valibhai,M,Indian National Congress (I),Hand,88344,5207,0.3799,GEN,53819
1980,Gujarat,Vagdod,90,Thakor Keshaji Shankerji,M,Janata Party (Jp),Haldhar within Wheel,91491,824,0.4513,GEN,49332
1980,Gujarat,Patan,91,Patel Dahyabhai Pitambardas,M,Janata Party (Jp),Haldhar within Wheel,89519,9120,0.453,GEN,47743
1980,Gujarat,Chanasma,92,Patel Arvindbhai Tribhovandas,M,Bharatiya Janata Party,Lotus,86585,3142,0.5124,GEN,61815
1980,Gujarat,Sami,93,Thakor Viraji Navaji,M,Bharatiya Janata Party,Lotus,92030,4065,0.3827,GEN,59863
1980,Gujarat,Radhanpur,94,Zula Khodidan Bhimji,M,Indian National Congress (I),Hand,91646,10305,0.5913,GEN,51185
1980,Gujarat,Vav,95,Parmer Hemabhai Derghabhai,M,Indian National Congress (I),Hand,95849,4644,0.472,GEN,58209
1980,Gujarat,Deodar,96,Tarak Kalubhai Virabhai,M,Indian National Congress (I),Hand,79564,11770,0.4821,GEN,39186
1980,Gujarat,Kankrej,97,Dhandhara Shantilal Chhotalal,M,Indian National Congress (I),Hand,79578,9158,0.5746,GEN,43144
1980,Gujarat,Deesa,98,Desai Mohanbhai Visabhai,M,Janata Party (Jp),Haldhar within Wheel,79153,1133,0.49,GEN,39780
1980,Gujarat,Dhanera,99,Patel Joitabhai Kasnabhai,M,Janata Party (Jp),Haldhar within Wheel,83388,5822,0.5444,GEN,44207
1980,Gujarat,Palanpur,100,Patel Amaratlal Kalidas,M,Indian National Congress (I),Hand,91598,10856,0.5985,GEN,37680
1980,Gujarat,Vadgam,101,Parmar Dolatbhai Chelaram,M,Indian National Congress (I),Hand,92883,11901,0.5307,SC,37481
1980,Gujarat,Danta,102,Harisinh Chavda,M,Janata Party (Jp),Haldhar within Wheel,97348,146,0.5016,GEN,45260
1980,Gujarat,Khedbrahma,103,Damor Jagdishchandraji Doljibhai,M,Indian National Congress (I),Hand,84038,6970,0.5563,ST,29670
1980,Gujarat,Idar,104,L. D. Parmar,M,Indian National Congress (I),Hand,89414,1692,0.4556,SC,41414
1980,Gujarat,Bhiloda,105,Trivedi Manubhai Ambashanker,M,Indian National Congress (I),Hand,93265,11966,0.4912,GEN,44186
1980,Gujarat,Himatnagar,106,Patel Nathbhai Devjibhai,M,Bharatiya Janata Party,Lotus,93332,6336,0.4398,GEN,49199
1980,Gujarat,Prantij,107,Patel Maganbhai Manibhai,M,Janata Party (Jp),Haldhar within Wheel,87736,6566,0.5474,GEN,45824
1980,Gujarat,Modasa,108,Ambalal Upadhyay,M,Independents,Free Symbol,90425,5546,0.4249,GEN,51769
1980,Gujarat,Bayad,109,Ramsingh Rupsingh Solanki,M,Indian National Congress (I),Hand,81207,218,0.4855,GEN,40893
1980,Gujarat,Meghraj,110,Pandya Gunvantlal Manilal,M,Indian National Congress (I),Hand,93483,4789,0.5488,GEN,40350
1980,Gujarat,Santrampur,111,Damor Jivabhai Motibhai,M,Indian National Congress (I),Hand,86565,1963,0.3392,GEN,24197
1980,Gujarat,Jhalod,112,Munia Virjibhai Limbabhai,M,Indian National Congress (I),Hand,87958,6944,0.5419,ST,18894
1980,Gujarat,Limdi,113,Damor Malsinh Fatabhai,M,Indian National Congress (I),Hand,83319,7716,0.606,ST,20571
1980,Gujarat,Dohad,114,Patel Lalitkumar Bhagvanbhai,M,Indian National Congress (I),Hand,83346,12828,0.6552,ST,25713
1980,Gujarat,Limkheda,115,Pasaya Virsingh Bhulabhai,M,Indian National Congress (I),Hand,91360,5496,0.4804,ST,19534
1980,Gujarat,Devgadh Baria,116,Raman Patel,M,Indian National Congress (I),Hand,78696,8193,0.5721,GEN,29879
1980,Gujarat,Rajgadh,117,Patel Shantilal Parsottambhai,M,Janata Party (Jp),Haldhar within Wheel,76764,1879,0.5027,GEN,29197
1980,Gujarat,Halol,118,Baria Udesinh Mohanbhai,M,Indian National Congress (I),Hand,79039,4271,0.4731,GEN,31543
1980,Gujarat,Godhra,120,Khalpa Abdulrahim Ismile,M,Indian National Congress (I),Hand,96065,16954,0.7158,GEN,32628
1980,Gujarat,Shehra,121,Parmar Parwatsinh Ghamirsinh,M,Indian National Congress (I),Hand,90794,2268,0.3865,GEN,22080
1980,Gujarat,Lunavada,122,Solanki Dhirendrasinhji Virbhadrasinhji,M,Indian National Congress (I),Hand,87599,805,0.4726,GEN,46637
1980,Gujarat,Randhikpur,123,Gondia Badiabhai Muljibhai,M,Indian National Congress (I),Hand,78742,9677,0.6592,ST,17789
1980,Gujarat,Balasinor,124,Solanki Chhatrasingh Amarinhji,M,Indian National Congress (I),Hand,76464,7120,0.3982,GEN,37585
1980,Gujarat,Kapadvanj,125,Chuhan Budhaji Jitaji,M,Indian National Congress (I),Hand,95520,10685,0.4833,GEN,42058
1980,Gujarat,Thasra,126,Malek Vasinmia Usufmia,M,Indian National Congress (I),Hand,95830,7647,0.5655,GEN,46556
1980,Gujarat,Umreth,127,Khambholja Hariharbhai Umiyashanker,M,Indian National Congress (I),Hand,90615,11047,0.5909,GEN,48270
1980,Gujarat,Kathlal,128,Zala Maganbhai Gokadbhai,M,Indian National Congress (I),Hand,94551,13841,0.6293,GEN,44553
1980,Gujarat,Mehmedabad,129,Bansilal Bapalal Pandya,M,Indian National Congress (I),Hand,96613,10504,0.5218,GEN,50397
1980,Gujarat,Mahudha,130,Sodha Balvantsinh Sudhansinh,M,Indian National Congress (I),Hand,97610,13498,0.6557,GEN,40090
1980,Gujarat,Nadiad,131,Patel Dinshah Jhaverbhai,M,Janata Party (Jp),Haldhar within Wheel,99040,3541,0.4973,GEN,54478
1980,Gujarat,Chakalasi,132,Amarsinhji Bhupatsinhji Vaghela,M,Indian National Congress (I),Hand,96124,24315,0.7658,GEN,45743
1980,Gujarat,Anand,133,Solanki Ranchhodbhai Shanabhai,M,Indian National Congress (I),Hand,96173,16407,0.6957,GEN,37797
1980,Gujarat,Sarsa,134,Govindbhai J. Patel,M,Indian National Congress (I),Hand,89605,19923,0.754,GEN,36981
1980,Gujarat,Petlad,135,Chauhan Govindbhai Shankarbhai,M,Indian National Congress (I),Hand,91155,1708,0.502,GEN,54920
1980,Gujarat,Sojitra,136,Makwana Shantabahen Yogendrakumar,F,Indian National Congress (I),Hand,85130,26004,0.7174,SC,48014
1980,Gujarat,Matar,137,Patel Parshottambhai Chaturbhai,M,Indian National Congress (I),Hand,91732,20841,0.6065,GEN,51745
1980,Gujarat,Borsad,138,Gohel Umedbhai Fatehsinh,M,Indian National Congress (I),Hand,95064,27744,0.8024,GEN,44194
1980,Gujarat,Bhadran,139,Solanki Madhavsinh Fulsinh,M,Indian National Congress (I),Hand,105740,30378,0.7595,GEN,58528
1980,Gujarat,Cambay,140,Chudasma Vijaysinhji Ladhubha,M,Indian National Congress (I),Hand,96699,7197,0.5671,GEN,53665
1980,Gujarat,Chhota Udaipur,141,Rathava Karasanbhai Bodabhai,M,Indian National Congress (I),Hand,84557,5234,0.4201,ST,34567
1980,Gujarat,Jetpur,142,Rathwa Mohansinh Chhotubhai,M,Janata Party (Jp),Haldhar within Wheel,84372,2631,0.2641,GEN,87599
1980,Gujarat,Nasvadi,143,Bhil Meghabhai Jagabhai,M,Indian National Congress (I),Hand,87998,4134,0.4833,ST,38988
1980,Gujarat,Sankheda,144,Tadvi Bhaijibhai Bhanabhai,M,Indian National Congress (I),Hand,78528,10019,0.6197,ST,37925
1980,Gujarat,Dabhoi,145,Umakant Ratanlal Joshi,M,Janata Party (Jp),Haldhar within Wheel,85124,1361,0.4277,GEN,51534
1980,Gujarat,Savli,146,Pamar Prabhatsing Jarsinh,M,Indian National Congress (I),Hand,101244,20325,0.648,GEN,45815
1980,Gujarat,Baroda City,147,Ranjitsinh P. Gaekwad,M,Indian National Congress (I),Hand,113815,3649,0.5055,GEN,54178
1980,Gujarat,Sayajiganj,148,Shirish Purohit,M,Indian National Congress (I),Hand,125503,19177,0.5954,GEN,56072
1980,Gujarat,Raopura,149,Patel C. N.,M,Indian National Congress (I),Hand,109526,5364,0.4869,GEN,41207
1980,Gujarat,Vaghodia,150,Mehta Sanatkumar Manganlal,M,Indian National Congress (I),Hand,78024,18278,0.7058,GEN,39940
1980,Gujarat,Baroda Rural,151,Chauhan Mahendrasinh Takhatsinh,M,Indian National Congress (I),Hand,104876,13650,0.5039,GEN,50874
1980,Gujarat,Padra,152,Jitubhai Somabhai Parmar,M,Indian National Congress (I),Hand,104132,7560,0.5057,GEN,59565
1980,Gujarat,Karjan,153,Nagar Hargovinddas Khushaldas,M,Indian National Congress (I),Hand,100957,21054,0.6389,SC,52196
1980,Gujarat,Jambusar,154,Solanki Maganbhai Bhukhanbhai,M,Indian National Congress (I),Hand,93882,27776,0.7501,GEN,52794
1980,Gujarat,Vagra,155,Makwana Prabhatsinh Bavabhai,M,Indian National Congress (I),Hand,89413,18212,0.7039,GEN,44668
1980,Gujarat,Broach,156,Patel Mohmedbhai Hafezi Ismail,M,Indian National Congress (I),Hand,101661,14363,0.6027,GEN,52874
1980,Gujarat,Ankleshwar,157,Patel Nathubhai Narotambhai,M,Indian National Congress (I),Hand,85256,10286,0.5722,GEN,45689
1980,Gujarat,Jhagadia,158,Vasava Ravadas Limjibhai,M,Indian National Congress (I),Hand,84970,13766,0.7318,ST,29698
1980,Gujarat,Dediapada,159,Vasava Ramjibhai Hirabhai,M,Indian National Congress (I),Hand,86813,13002,0.659,ST,28034
1980,Gujarat,Rajpipla,160,Vasava Premsingbhai Devjibhai,M,Indian National Congress (I),Hand,87382,7709,0.5861,ST,42341
1980,Gujarat,Nijhar,161,Vasava Govindbhai Barakiabhai,M,Indian National Congress (I),Hand,89883,22650,0.6948,ST,37953
1980,Gujarat,Songadh,163,Gamit Vasanjibhai Ganjibhai,M,Indian National Congress (I),Hand,78914,6905,0.5864,ST,27470
1980,Gujarat,Vyara,164,Amarsinh Bhilabhai Chaudhary,M,Indian National Congress (I),Hand,84142,19223,0.7415,ST,36703
1980,Gujarat,Mahuva,165,Dhodia Dhanjibhai Karsanbhai,M,Indian National Congress (I),Hand,90150,3561,0.3318,ST,77147
1980,Gujarat,Bardoli,166,Halpati Jitubhai Chhitubhai,M,Indian National Congress (I),Hand,93782,13695,0.5727,ST,43279
1980,Gujarat,Kamrej,167,Rathod Naranbhai Vanmalibhai,M,Indian National Congress (I),Hand,84170,18582,0.6307,ST,43842
1980,Gujarat,Olpad,168,Patel Balubhai Devabhai,M,Indian National Congress (I),Hand,102825,22720,0.6307,GEN,54337
1980,Gujarat,Surat City North,169,Pachchigar Kushnavadan Dhansukhlal,M,Indian National Congress (I),Hand,121193,13812,0.5181,GEN,50822
1980,Gujarat,Surat City East,170,Chohan Jashawantsinh Dansinh,M,Indian National Congress (I),Hand,92766,574,0.4805,GEN,39713
1980,Gujarat,Surat City West,171,Mahamedbhai Surti,M,Indian National Congress (I),Hand,105726,3616,0.4874,GEN,47064
1980,Gujarat,Chorasi,172,Patel Ushaben Babubhai,F,Indian National Congress (I),Hand,153570,22744,0.6829,GEN,50900
1980,Gujarat,Jalalpore,173,Patel Vasantbhai Parbhubhai,M,Indian National Congress (I),Hand,93234,17386,0.6643,GEN,39103
1980,Gujarat,Navsari,174,Talavia Mohanbhai Ranchhodbhai,M,Indian National Congress (I),Hand,104713,15595,0.6245,ST,41647
1980,Gujarat,Gandevi,175,Desai Dinker Bhikhubhai,M,Indian National Congress (I),Hand,98249,7403,0.4862,GEN,48518
1980,Gujarat,Chikhli,176,Patel Kanjibhai Maganbhai,M,Bharatiya Janata Party,Lotus,94645,4773,0.4654,ST,46202
1980,Gujarat,Dangs-Bansda,177,Patel Govindbhai Mahujibhai,M,Indian National Congress (I),Hand,84971,6492,0.4747,ST,31098
1980,Gujarat,Bulsar,178,Desai Dolatbhai Nathubhai,M,Indian National Congress (I),Hand,101970,5370,0.4313,GEN,43617
1980,Gujarat,Dharampur,179,Patel Shankarbhai Ravjibhai,M,Indian National Congress (I),Hand,85497,7196,0.4993,ST,35228
1980,Gujarat,Mota Pondha,180,Patel Barjulbhai Navlabhai,M,Indian National Congress (I),Hand,90215,12584,0.5929,ST,32401
1980,Gujarat,Pardi,181,Patel Ramanbhai Devabhai,M,Indian National Congress (I),Hand,91455,11547,0.6722,ST,33529
1980,Gujarat,Umbergaon,182,Patel Chhotubhai Vestabhai,M,Indian National Congress (I),Hand,94164,12992,0.6503,ST,27972
1984,Gujarat,Kutch,1,Ushaben Raghavji Thakkar,F,Indian National Congress,Hand,557750,30085,0.437,GEN,296597
1984,Gujarat,Surendranagar,2,Jhala Digivijaysinhji Pratapsinhji,M,Indian National Congress,Hand,656235,36378,0.5285,GEN,362578
1984,Gujarat,Jamnagar,3,Jadeja Daulatsinh Partap Sinh,M,Indian National Congress,Hand,639311,23090,0.52,GEN,340991
1984,Gujarat,Rajkot,4,Mavani Ramaben Ramjibhai,F,Indian National Congress,Hand,827629,57590,0.5526,GEN,407785
1984,Gujarat,Porbandar,5,Odedara Bharatbhai Maldevji,M,Indian National Congress,Hand,681087,77951,0.6014,GEN,341332
1984,Gujarat,Junagadh,6,Patel Mohanbhai Laljibhai,M,Indian National Congress,Hand,693720,31943,0.527,GEN,357549
1984,Gujarat,Amreli,7,Ravani Navinchandrabhai Parmananddas,M,Indian National Congress,Hand,642376,37868,0.5307,GEN,392302
1984,Gujarat,Bhavnagar,8,Gohil Gigabhai Bhavubhai,M,Indian National Congress,Hand,694984,10995,0.3764,GEN,351914
1984,Gujarat,Dhandhuka,9,Narsinhbhai Karsanbhai Makwana,M,Indian National Congress,Hand,691033,22616,0.5162,SC,376637
1984,Gujarat,Ahmedabad,10,Haroobhai Mehta,M,Indian National Congress,Hand,766276,33137,0.5102,GEN,454232
1984,Gujarat,Gandhinagar,11,G.I.Patel,M,Indian National Congress,Hand,929582,2754,0.4684,GEN,533963
1984,Gujarat,Mehsana,12,A.K.Patel,M,Bharatiya Janta Party,Other,761766,43896,0.5286,GEN,543999
1984,Gujarat,Patan,13,Vankar Punamchand Mithabhai,M,Indian National Congress,Hand,730084,6787,0.4736,SC,386538
1984,Gujarat,Banaskantha,14,B.K.Gadhvi,M,Indian National Congress,Hand,697543,27283,0.4747,GEN,384786
1984,Gujarat,Sabarkantha,15,H.M.Patel,M,Janata Party,Haldhar within Wheel,727250,6759,0.4704,GEN,443237
1984,Gujarat,Kapadvanj,16,Solanki Nataversingh Kesarisinghji,M,Indian National Congress,Hand,744151,32324,0.5135,GEN,447256
1984,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian National Congress,Hand,667758,114737,0.6747,ST,251863
1984,Gujarat,Godhra,18,Jaydeepsinhji,M,Indian National Congress,Hand,662634,85847,0.6018,GEN,341861
1984,Gujarat,Kaira,19,Ajitsinh Fulsinhji Dyabhai,M,Indian National Congress,Hand,741211,147433,0.6574,GEN,444179
1984,Gujarat,Anand,20,Ishverbhai Khodabhai Chavada,M,Indian National Congress,Hand,726873,75173,0.5135,GEN,488582
1984,Gujarat,Chhota Udaipur,21,Rathwa Amarsinh Viriyabhai,M,Indian National Congress,Hand,681795,111987,0.6338,ST,350902
1984,Gujarat,Baroda,22,Gaekwad Ranjitsinh Pratapshinh,M,Indian National Congress,Hand,860270,152552,0.5645,GEN,525592
1984,Gujarat,Broach,23,Patel Ahmedbhai Mohammedbhai,M,Indian National Congress,Hand,712414,123069,0.63,GEN,430877
1984,Gujarat,Surat,24,Patel Chhaganbhai Devabhai,M,Indian National Congress,Hand,905831,50675,0.5371,GEN,534169
1984,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian National Congress,Hand,704976,105523,0.6113,ST,392385
1984,Gujarat,Bulsar,26,Patel Uttambhai Harjibhai,M,Indian National Congress,Hand,739221,54690,0.5567,ST,395555
1985,Gujarat,Abdasa,1,Kanubha Madhubha Jadeja,M,Indian National Congress,Hand,87200,3838,0.3831,GEN,55950
